Laptop_name,Year,CPU,GPU,Memory,Storage,Display,Weight(kg),Price
Lenovo ThinkBook 13s-20R90071GE,2019,Intel Core i5-8265U,Intel UHD Graphics 620,"16 GB  ,, DDR4 2400, 1 SO-DIMM slot","SK hynix BC501 HFM512GDHTNG-8310A, 512 GB  ","13.30 inch 16:9, 1920 x 1080 pixel 166 PPI, N133HCE-EN2, a-Si IPS LED, glossy: no, HDR","1.334 kg ( = 47.06 oz / 2.94 pounds), Power Supply: 364 g ( = 12.84 oz / 0.8 pounds)",869 Euro
Lenovo Legion Y540-15IRH-81SX00B2GE,2019,Intel Core i7-9750H,NVIDIA GeForce GTX 1660 Ti Mobile,"16 GB  ,, Dual-Channel, DDR4 SDRAM",", 512 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, BOE 084D, IPS, 144 Hz","2.2 kg ( = 77.6 oz / 4.85 pounds), Power Supply: 963 g ( = 33.97 oz / 2.12 pounds)",1400 Euro
Lenovo Ideapad S145-15IWL-81MV00B3GE,2019,Intel Core i5-8265U,NVIDIA GeForce MX110,"8 GB  ,, DDR4-2400","128 GB NVMe, 128 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, TN LED, glossy: no",1.85 kg ( = 65.26 oz / 4.08 pounds) ( = 0 oz / 0 pounds),
Lenovo ThinkPad L390-20NR0013GE,2019,Intel Core i5-8265U,Intel UHD Graphics 620,"8 GB  ,, DDR-2400, 1 of 2 slots free, max. 64 GB","Samsung SSD PM981 MZVLB256HAHQ, 256 GB  ","13.30 inch 16:9, 1920 x 1080 pixel 166 PPI, LP133WF2-SPL8, IPS LED, glossy: no","1.475 kg ( = 52.03 oz / 3.25 pounds), Power Supply: 359 g ( = 12.66 oz / 0.79 pounds)",899 Euro
Lenovo ThinkPad T490s-20NX000APB,2019,Intel Core i5-8265U,Intel UHD Graphics 620,"16 GB  ,, DDR4-2400","512 GB UFS 2.1 Flash, 512 GB  ","14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, IPS, glossy: no",1.35 kg ( = 47.62 oz / 2.98 pounds) ( = 0 oz / 0 pounds),1650 Euro
Lenovo Ideapad S340-14API-81NB0045GE,2019,AMD Ryzen 3 3200U,AMD Radeon RX Vega 3,"8 GB  ,, DDR4-2400","128 GB NVMe, 128 GB  ","14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, TN LED, glossy: no",1.69 kg ( = 59.61 oz / 3.73 pounds) ( = 0 oz / 0 pounds),450 Euro
Lenovo ThinkPad X1 Carbon 2019-20QD00M7GE,2019,Intel Core i5-8265U,Intel UHD Graphics 620,"16 GB  ,, LPDDR3-2133, Dual-Channel, soldered",,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, N140HCR-GA2, IPS, ePrivacy Screen, glossy: no","1.226 kg ( = 43.25 oz / 2.7 pounds), Power Supply: 356 g ( = 12.56 oz / 0.78 pounds)",2000 Euro
Lenovo IdeaPad S540-13API,2019,AMD Ryzen 5 3550H,AMD Radeon RX Vega 8 (Ryzen 2000/3000),"16 GB  ,, Dual-channel","Samsung SSD PM981 MZVLB512HAJQ, 512 GB  ","13.30 inch 16:10, 2560 x 1600 pixel 227 PPI, CSOT T3 MND307DA1-2, IPS, glossy: yes","1.278 kg ( = 45.08 oz / 2.82 pounds), Power Supply: 352 g ( = 12.42 oz / 0.78 pounds)",850 Euro
Lenovo Yoga C940-14IIL 81Q9,2019,Intel Core i7-1065G7,Intel Iris Plus Graphics G7 (Ice Lake 64 EU),"16 GB  ,, 1866.7 MHz, 20-20-20-45, Dual-Channel",", 1024 GB  ","14.00 inch 16:9, 3840 x 2160 pixel 315 PPI, 10-point capacitive, native pen support, BOE HF NV140QUM-N54, IPS, glossy: yes","1.35 kg ( = 47.62 oz / 2.98 pounds), Power Supply: 357 g ( = 12.59 oz / 0.79 pounds)",1400 USD
Lenovo Yoga C940-15IRH,2019,Intel Core i7-9750H,NVIDIA GeForce GTX 1650 Max-Q,"16 GB  ,, 1333.3 MHz, 19-19-19-43, Dual-Channel,, 512 GB  ",", 512 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, 10-point capacitive, native pen support, LG Philips LP156WFC-SPU1, IPS, LEN8992, glossy: yes","2 kg ( = 70.55 oz / 4.41 pounds), Power Supply: 573 g ( = 20.21 oz / 1.26 pounds)",1800 USD
Lenovo ThinkPad P53-20QN000YGE,2019,Intel Core i7-9850H,NVIDIA Quadro RTX 5000 Max-Q,"32 GB  ,, DDR4-2666, 2/4 free slots, up to128 GB",", 1024 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, N156HCE-GN1, IPS, glossy: no","2.688 kg ( = 94.82 oz / 5.93 pounds), Power Supply: 900 g ( = 31.75 oz / 1.98 pounds)",4100 Euro
Lenovo ThinkPad L490 20Q6S08600,2019,Intel Core i5-8265U,Intel UHD Graphics 620,"8 GB  ,, 1x 8 GB PC4 21300 DDR4 2666","Intel SSD Pro 7600p SSDPEKKF512G8L, 512 GB  ","14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, Lenovo LEN40A9, IPS, glossy: no","1.681 kg ( = 59.3 oz / 3.71 pounds), Power Supply: 368 g ( = 12.98 oz / 0.81 pounds)",699 Euro
Lenovo Ideapad 330-15IKB-81DC00UEGE,2019,Intel Core i3-7130U,Intel HD Graphics 620,"8 GB  ,, DDR4-2133","256 GB NVMe, 256 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no",2.2 kg ( = 77.6 oz / 4.85 pounds) ( = 0 oz / 0 pounds),
Lenovo Ideapad S540-15IWL-81NE0040GE,2019,Intel Core i7-8565U,NVIDIA GeForce MX250,"12 GB  ,, DDR4-2400", 512GB M.2,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, IPS, glossy: yes",1.95 kg ( = 68.78 oz / 4.3 pounds) ( = 0 oz / 0 pounds),1000 Euro
Lenovo Ideapad S145-15IWL-81MV00URLT,2019,Intel Core i3-8145U,Intel UHD Graphics 620,"4 GB  ,, DDR4-2400 (onboard)","128 GB NVMe, 128 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, TN LED, glossy: no",1.85 kg ( = 65.26 oz / 4.08 pounds) ( = 0 oz / 0 pounds),
Lenovo ThinkPad P73-20QR002DGE,2019,Intel Core i7-9850H,NVIDIA Quadro RTX 3000 (Laptop),16 GB  ,"Intel SSD Pro 7600p SSDPEKKF512G8L, 512 GB  ","17.30 inch 16:9, 1920 x 1080 pixel 127 PPI, N173HCE-E31, IPS LED, glossy: no","3.458 kg ( = 121.98 oz / 7.62 pounds), Power Supply: 865 g ( = 30.51 oz / 1.91 pounds)",3149 Euro
Lenovo Yoga 730-15IWL-81JS0009MX,2019,Intel Core i5-8265U,NVIDIA GeForce GTX 1050 Mobile,8 GB  , 256 GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: yes",1.9 kg ( = 67.02 oz / 4.19 pounds) ( = 0 oz / 0 pounds),
Lenovo ThinkBook 13s-IWL-20R90072GE,2019,Intel Core i7-8565U,Intel UHD Graphics 620,"8 GB  ,, DDR4-2400","256 GB NVMe, 256 GB  ","13.30 inch 16:9, 1920 x 1080 pixel 166 PPI, IPS, 300cd/​m², glossy: no",1.32 kg ( = 46.56 oz / 2.91 pounds) ( = 0 oz / 0 pounds),800 Euro
Lenovo Yoga S940-14IWL,2019,Intel Core i7-8565U,Intel UHD Graphics 620,"16 GB  ,, DDR4","512 MB NAND Flash, 0.5 GB  ","13.90 inch 16:9, 1920 x 1080 pixel 158 PPI, Capacitive, IPS, glossy: yes",1.2 kg ( = 42.33 oz / 2.65 pounds) ( = 0 oz / 0 pounds),
Lenovo Ideapad S340-14IWL-81N70056GE,2019,Intel Core i7-8565U,NVIDIA GeForce MX230,"8 GB  ,, DDR4-2400","WDC PC SN520 SDAPNUW-512G, 512 GB  ","14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, LG Philips LP140WFA-SPD1, IPS, glossy: yes","1.6 kg ( = 56.44 oz / 3.53 pounds), Power Supply: 348 g ( = 12.28 oz / 0.77 pounds)",900 Euro
Lenovo ThinkPad X1 Extreme G2-20QV000UGE,2019,Intel Core i5-9300H,NVIDIA GeForce GTX 1650 Max-Q,"8 GB  ,, DDR4-2666","256 GB NVMe, 256 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, IPS, glossy: no",1.71 kg ( = 60.32 oz / 3.77 pounds) ( = 0 oz / 0 pounds),
Lenovo ThinkBook 14s-IWL-20RM0002US,2019,Intel Core i7-8565U,AMD Radeon RX 540X,"8 GB  ,, DDR4-2400", 512GB Solid State Drive PCIe-NVMe M.2,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, IPS, glossy: no",1.52 kg ( = 53.62 oz / 3.35 pounds) ( = 0 oz / 0 pounds),1000 Euro
Lenovo Ideapad C340-15IWL-81N5000WGE,2019,Intel Core i5-8265U,Intel UHD Graphics 620,"8 GB  ,, DDR4-2400","256 GB NVMe, 256 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, Capacitive, IPS, glossy: yes",2.2 kg ( = 77.6 oz / 4.85 pounds) ( = 0 oz / 0 pounds),700 Euro
Lenovo Ideapad 330-15ICH-81FK00EHSP,2019,Intel Core i7-8750H,NVIDIA GeForce GTX 1050 Mobile,16 GB  , 256 GB SSD + 1 TB HDD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no",2.2 kg ( = 77.6 oz / 4.85 pounds) ( = 0 oz / 0 pounds),
Lenovo Legion Y740-15IRHg-81UH001XGE,2019,Intel Core i7-9750H,NVIDIA GeForce RTX 2060 Mobile,"16 GB  ,, DDR4-2666","128 GB NVMe, 128 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, IPS, glossy: no",2.2 kg ( = 77.6 oz / 4.85 pounds) ( = 0 oz / 0 pounds),1700 Euro
Lenovo Legion Y740-15ICHg-81HE0004US,2019,Intel Core i7-8750H,NVIDIA GeForce RTX 2070 Max-Q,"16 GB  ,, DDR4-2666 (8GB + 8GB)","256 GB NVMe, 256 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI",2.2 kg ( = 77.6 oz / 4.85 pounds) ( = 0 oz / 0 pounds),1400 Euro
Lenovo ThinkBook 14s-IWL-20RM0009US,2019,Intel Core i5-8265U,AMD Radeon RX 540X,"8 GB  ,, DDR4-2400","256 GB NVMe, 256 GB  ","14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, IPS, glossy: no",1.52 kg ( = 53.62 oz / 3.35 pounds) ( = 0 oz / 0 pounds),1200 Euro
Lenovo Ideapad C340-15IWL-81N5004QGE,2019,Intel Core i5-8265U,NVIDIA GeForce MX230,"8 GB  ,, DDR4 2666, dual-channel mode, one slot (occupied), 4 GB soldered","SK hynix BC501 HFM128GDJTNG-831, 128 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, capacitive, 10 touch points, native pen support, BOE CQ NV156FHM-N48, IPS, glossy: yes","2 kg ( = 70.55 oz / 4.41 pounds), Power Supply: 356 g ( = 12.56 oz / 0.78 pounds)",799 Euro
Lenovo Ideapad 330-15ARR-81D2007LSP,2019,AMD Ryzen 5 2500U,AMD Radeon RX Vega 8 (Ryzen 2000/3000),8 GB  , 128 GB SSD,"15.60 inch 16:9, 1366 x 768 pixel 100 PPI, glossy: no",2.2 kg ( = 77.6 oz / 4.85 pounds) ( = 0 oz / 0 pounds),
Lenovo ThinkPad X1 Carbon G7-20QD00L1MH,2019,Intel Core i7-8565U,Intel UHD Graphics 620,16 GB  , 512 GB SSD,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI",1.1 kg ( = 38.8 oz / 2.43 pounds) ( = 0 oz / 0 pounds),
Lenovo ThinkPad P73-20QR0030GE,2019,Intel Core i9-9880H,NVIDIA Quadro RTX 4000 (Laptop),"32 GB  ,, DDR4-2666, Dual-Channel, up to 128 GB, 2/4 slots free",", 1024 GB  ","17.30 inch 16:9, 3840 x 2160 pixel 255 PPI, B173ZAN01.0, IPS, glossy: no, 60 Hz","3.491 kg ( = 123.14 oz / 7.7 pounds), Power Supply: 886 g ( = 31.25 oz / 1.95 pounds)",4700 Euro
Lenovo IdeaPad Flex 6 14-81EM000KUS,2019,Intel Core i5-8250U,Intel UHD Graphics 620,8 GB  ,"128 GB NVMe, 128 GB  ","14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, Câpcitive, IPS, glossy: yes",1.67 kg ( = 58.91 oz / 3.68 pounds) ( = 0 oz / 0 pounds),
Lenovo ThinkPad P1 2019-20QT001LUS,2019,Intel Core i7-9850H,NVIDIA Quadro T2000 (Laptop),, 512GB M.2 PCIe NVMe SSD,"15.60 inch 16:9, 3840 x 2160 pixel 282 PPI, IPS, glossy: no","1.72 kg ( = 60.67 oz / 3.79 pounds), Power Supply: 480 g ( = 16.93 oz / 1.06 pounds)",2500 Euro
Lenovo Ideapad S145-14IWL-81MU0089GE,2019,Intel Core i3-8145U,Intel UHD Graphics 620,"8 GB  ,, DDR4-2400","256 GB NVMe, 256 GB  ","14.00 inch 16:9, 1366 x 768 pixel 112 PPI, TN LED, glossy: no",1.6 kg ( = 56.44 oz / 3.53 pounds) ( = 0 oz / 0 pounds),500 Euro
Lenovo ThinkPad X1 Yoga 2019,2019,Intel Core i5-8265U,Intel UHD Graphics 620,"8 GB  ,, DDR3","256 GB NVMe, 256 GB  ","14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, Capacitive, IPS",1.37 kg ( = 48.33 oz / 3.02 pounds) ( = 0 oz / 0 pounds),1800 Euro
Lenovo ThinkPad T490-20N2004AGE,2019,Intel Core i7-8565U,Intel UHD Graphics 620,"16 GB  ,, DDR4-2400", 1TB M.2 PCIe (2280),"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, IPS, glossy: no","1.46 kg ( = 51.5 oz / 3.22 pounds), Power Supply: 345 g ( = 12.17 oz / 0.76 pounds)",1900 Euro
Lenovo Ideapad S340-15IWL-81N80038GE,2019,Intel Core i5-8265U,Intel UHD Graphics 620,"8 GB  ,, DDR4-2400","256 GB NVMe, 256 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no",1.8 kg ( = 63.49 oz / 3.97 pounds) ( = 0 oz / 0 pounds),650 Euro
Lenovo ThinkPad P53-20QN000YGE,2019,Intel Core i7-9850H,NVIDIA Quadro RTX 5000 Max-Q,"32 GB  ,, DDR4-2666, 2/4 free slots, up to128 GB",", 1024 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, N156HCE-GN1, IPS, glossy: no","2.688 kg ( = 94.82 oz / 5.93 pounds), Power Supply: 900 g ( = 31.75 oz / 1.98 pounds)",4100 Euro
Lenovo ThinkPad P53s-20N6001NGE,2019,Intel Core i7-8565U,NVIDIA Quadro P520,"16 GB  ,, dual-channel","Intel SSD 760p SSDPEKKW256G8, 256 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, Lenovo LEN40BA, IPS, glossy: no","1.883 kg ( = 66.42 oz / 4.15 pounds), Power Supply: 355 g ( = 12.52 oz / 0.78 pounds)",1439 Euro
Lenovo Legion Y730-15ICH-81HD001LSP,2019,Intel Core i7-8750H,NVIDIA GeForce GTX 1050 Ti Mobile,16 GB  , 256 GB SSD + 1 TB HDD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no",2.2 kg ( = 77.6 oz / 4.85 pounds) ( = 0 oz / 0 pounds),
Lenovo Yoga C940-14IIL-81Q90020GE,2019,Intel Core i5-1035G4,Intel Iris Plus Graphics G4 (Ice Lake 48 EU),"8 GB  ,, DDR4X-3733", 512GB M.2 PCIe,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, Capacitive, native pen support, IPS, glossy: yes",1.35 kg ( = 47.62 oz / 2.98 pounds) ( = 0 oz / 0 pounds),1400 Euro
Lenovo V130-15IKB-81HN00N3GE,2019,Intel Core i3-7020U,Intel HD Graphics 620,"8 GB  ,, DDR4-2133","256 GB NVMe, 256 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no",1.8 kg ( = 63.49 oz / 3.97 pounds) ( = 0 oz / 0 pounds),500 Euro
Lenovo IdeaPad S540-14API,2019,AMD Ryzen 7 3700U,AMD Radeon RX Vega 10,"8 GB  ,, Dual-Channel, 4 GB fest verlötet + 4 GB Modul, max. 20 GB","Samsung SSD PM981 MZVLB512HAJQ, 512 GB  ","14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, LP140WFA-SPD1, IPS, glossy: no","1.386 kg ( = 48.89 oz / 3.06 pounds), Power Supply: 350 g ( = 12.35 oz / 0.77 pounds)",749 EUR
Lenovo Ideapad S130-14IGM,2019,Intel Celeron N4000,Intel UHD Graphics 600,4 GB  , 64 GB eMMC,"14.00 inch 16:9, 1366 x 768 pixel 112 PPI",1.5 kg ( = 52.91 oz / 3.31 pounds) ( = 0 oz / 0 pounds),
Lenovo Ideapad S540-15IWL-81NE003XGE,2019,Intel Core i5-8265U,NVIDIA GeForce MX250,"8 GB  ,, DDR4-2400","512 MB NAND Flash, 0.5 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, IPS, glossy: yes",1.95 kg ( = 68.78 oz / 4.3 pounds) ( = 0 oz / 0 pounds),900 Euro
Lenovo IdeaPad L340-15IRH 81LK00BMGE,2019,Intel Core i5-9300H,NVIDIA GeForce GTX 1650 Mobile,"8 GB  ,, single-channel","WDC PC SN520 SDAPMUW-512, 512 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, CMN 156HCA-EAB, IPS, glossy: no","2.082 kg ( = 73.44 oz / 4.59 pounds), Power Supply: 586 g ( = 20.67 oz / 1.29 pounds)",799 Euro
Lenovo Ideapad D330-10IGM-81H3001PSP,2019,Intel Pentium Silver N5000,Intel UHD Graphics 605,4 GB  , 128 GB eMMC,"10.10 inch 16:9, 1920 x 1080 pixel 218 PPI, glossy: yes",1.135 kg ( = 40.04 oz / 2.5 pounds) ( = 0 oz / 0 pounds),
Lenovo Ideapad 330-17ICH-81FL008VGE,2019,Intel Core i7-8750H,NVIDIA GeForce GTX 1050 Mobile,8 GB  , 1 TB HDD,"17.30 inch 16:9, 1920 x 1080 pixel 127 PPI",2.8 kg ( = 98.77 oz / 6.17 pounds) ( = 0 oz / 0 pounds),
Lenovo Yoga S940-14IWL-496,2019,Intel Core i7-8565U,Intel UHD Graphics 620,16 GB  , 512 GB SSD,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, glossy: yes",1.2 kg ( = 42.33 oz / 2.65 pounds) ( = 0 oz / 0 pounds),
Lenovo ThinkPad T490-20N3001EGE,2019,Intel Core i5-8250U,Intel UHD Graphics 620,"16 GB  ,, DDR4-2400", 512GB PCIe M.2,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, IPS, glossy: no",1.46 kg ( = 51.5 oz / 3.22 pounds) ( = 0 oz / 0 pounds),1700 Euro
Lenovo ThinkPad L590-20Q70019GE,2019,Intel Core i5-8265U,Intel UHD Graphics 620,"16 GB  ,, DDR4-2400, single-channel, 1/2 slots occupied, max. 64 GB",", 512 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, N156HCE-EAA, IPS, glossy: no","2.019 kg ( = 71.22 oz / 4.45 pounds), Power Supply: 358 g ( = 12.63 oz / 0.79 pounds)",999 Euro
Lenovo Ideapad C340-15IWL-81N5004QGE,2019,Intel Core i5-8265U,NVIDIA GeForce MX230,"8 GB  ,, DDR4 2666, dual-channel mode, one slot (occupied), 4 GB soldered","SK hynix BC501 HFM128GDJTNG-831, 128 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, capacitive, 10 touch points, native pen support, BOE CQ NV156FHM-N48, IPS, glossy: yes","2 kg ( = 70.55 oz / 4.41 pounds), Power Supply: 356 g ( = 12.56 oz / 0.78 pounds)",799 Euro
Lenovo Legion Y740-17IRH,2019,Intel Core i7-9750H,NVIDIA GeForce RTX 2060 Mobile,"16 GB  ,, SO-DIMM DDR4-2666, Dual-Channel, two slots (both occupied), max. 32 GB","WDC PC SN520 SDAPMUW-128G, 128 GB  ","17.30 inch 16:9, 1920 x 1080 pixel 127 PPI, LG Philips LP173WFG-SPD2 (LGD05E0), IPS, Full-HD, 144 Hz, G-Sync, glossy: no","2.956 kg ( = 104.27 oz / 6.52 pounds), Power Supply: 787 g ( = 27.76 oz / 1.74 pounds)",2000 Euro
Lenovo ThinkPad P43s-20RH001FGE,2019,Intel Core i7-8565U,NVIDIA Quadro P520,"8 GB  ,, DDR4 2400, single-channel, one memory slot (free), 8 GB soldered",", 256 GB  ","14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, Lenovo N140HCA-EAC, IPS, glossy: no","1.531 kg ( = 54 oz / 3.38 pounds), Power Supply: 355 g ( = 12.52 oz / 0.78 pounds)",1249 Euro
Lenovo Ideapad S340-14IWL-81N700NFGE,2019,Intel Pentium Gold 5405U,Intel UHD Graphics 610,"8 GB  ,, DDR4-2400", 256GB SSD,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, TN LED, glossy: no",1.6 kg ( = 56.44 oz / 3.53 pounds) ( = 0 oz / 0 pounds),500 Euro
Lenovo ThinkPad X395,2019,AMD Ryzen 3 PRO 3300U,AMD Radeon RX Vega 6 (Ryzen 2000/3000),"8 GB  ,, Dual channel, soldered","Samsung SSD PM981a MZVLB256HBHQ, 256 GB  ","13.30 inch 16:9, 1920 x 1080 pixel 166 PPI, no touchscreen, LP133WF7-SPB1, IPS, glossy: no","1.281 kg ( = 45.19 oz / 2.82 pounds), Power Supply: 370 g ( = 13.05 oz / 0.82 pounds)",927 Euro
Lenovo Yoga C940-14IIL,2019,Intel Core i7-1065G7,Intel Iris Plus Graphics G7 (Ice Lake 64 EU),"16 GB  ,, LPDDR4X-3733 soldered","Samsung SSD PM981 MZVLB512HAJQ, 512 GB  ","14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, 10-Punkt, native pen support, LP140WF9-SPE2, IPS LED, glossy: yes, HDR","1.403 kg ( = 49.49 oz / 3.09 pounds), Power Supply: 357 g ( = 12.59 oz / 0.79 pounds)",1549 Euro
Lenovo Legion Y7000 2019-81NSCTO1WW,2019,Intel Core i7-9750H,NVIDIA GeForce GTX 1660 Ti Mobile,"8 GB  ,, DDR4-2666","256 GB NVMe, 256 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, IPS, glossy: no",2.3 kg ( = 81.13 oz / 5.07 pounds) ( = 0 oz / 0 pounds),1100 Euro
Lenovo Legion Y740-17IRH,2019,Intel Core i7-9750H,NVIDIA GeForce RTX 2060 Mobile,"16 GB  ,, SO-DIMM DDR4-2666, Dual-Channel, two slots (both occupied), max. 32 GB","WDC PC SN520 SDAPMUW-128G, 128 GB  ","17.30 inch 16:9, 1920 x 1080 pixel 127 PPI, LG Philips LP173WFG-SPD2 (LGD05E0), IPS, Full-HD, 144 Hz, G-Sync, glossy: no","2.956 kg ( = 104.27 oz / 6.52 pounds), Power Supply: 787 g ( = 27.76 oz / 1.74 pounds)",2000 Euro
Lenovo V130-15IKB-81HN00V3SP,2019,Intel Celeron 3865U,Intel HD Graphics 610,4 GB  , 1 TB HDD,"15.60 inch 16:9, 1366 x 768 pixel 100 PPI, TN, glossy: no",2 kg ( = 70.55 oz / 4.41 pounds) ( = 0 oz / 0 pounds),
Lenovo Legion Y740-15ICHg-81HE0000US,2019,Intel Core i7-8750H,NVIDIA GeForce RTX 2060 Mobile,"16 GB  ,, DDR4-2666","512 MB NAND Flash, 0.5 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, IPS, 72% color gamut, NVIDIA ® G-SYNC, 144 Hz, 300 nits, software enabled Dolby Vision HDR",2.2 kg ( = 77.6 oz / 4.85 pounds) ( = 0 oz / 0 pounds),1200 Euro
Lenovo ThinkPad L580-20LW000VGE,2019,Intel Core i5-8250U,Intel UHD Graphics 620,"8 GB  ,, DDR4-2400, single channel, 1 of 2 slots occupied, max. 32 GB",", 256 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, N156HCE-EAA, IPS, glossy: no","2.039 kg ( = 71.92 oz / 4.5 pounds), Power Supply: 367 g ( = 12.95 oz / 0.81 pounds)",929 Euro
Lenovo IdeaPad S145-15IWL-81MV00V6SA,2019,Intel Core i3-8145U,Intel UHD Graphics 620,"4 GB  ,, DDR4-2400 (onboard)", 256GB SSD M.2 SATA6Gb/s,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, TN LED, glossy: no",1.85 kg ( = 65.26 oz / 4.08 pounds) ( = 0 oz / 0 pounds),400 Euro
Lenovo ThinkPad P53s-20N6001JGE,2019,Intel Core i7-8665U,NVIDIA Quadro P520,"16 GB  ,, DDR4-2400", 512GB M.2,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, IPS, glossy: no",1.75 kg ( = 61.73 oz / 3.86 pounds) ( = 0 oz / 0 pounds),1700 Euro
Lenovo ThinkPad X1 Yoga G4-20QF0024GE,2019,Intel Core i7-8565U,Intel UHD Graphics 620,"16 GB  ,, DDR3-2133", 512GB M.2 PCIe,"14.00 inch 16:9, 2560 x 1440 pixel 210 PPI, Capacitive, native pen support, IPS, glossy: yes",1.36 kg ( = 47.97 oz / 3 pounds) ( = 0 oz / 0 pounds),2300 Euro
Lenovo Ideapad C340-14API 81N6004UGE,2019,AMD Ryzen 5 3500U,AMD Radeon RX Vega 8 (Ryzen 2000/3000),"8 GB  ,, DDR4-2400, dual-channel, one slot (populateD), 4 GB soldered","Samsung SSD PM981 MZVLB256HAHQ, 256 GB  ","14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, capacitive, 10-point touch, native pen support, BOE CQ NV140FHM-N48, IPS, glossy: yes","1.65 kg ( = 58.2 oz / 3.64 pounds), Power Supply: 361 g ( = 12.73 oz / 0.8 pounds)",699 Euro
Lenovo IdeaPad S540-15IWL 81SW0015GE,2019,Intel Core i7-8565U,NVIDIA GeForce GTX 1650 Max-Q,12 GB  ,", 1024 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, CMN N156HCE-EN1, IPS, glossy: no","1.876 kg ( = 66.17 oz / 4.14 pounds), Power Supply: 455 g ( = 16.05 oz / 1 pounds)",1099 Euro
Lenovo ThinkPad L590-20Q70019GE,2019,Intel Core i5-8265U,Intel UHD Graphics 620,"16 GB  ,, DDR4-2400, single-channel, 1/2 slots occupied, max. 64 GB",", 512 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, N156HCE-EAA, IPS, glossy: no","2.019 kg ( = 71.22 oz / 4.45 pounds), Power Supply: 358 g ( = 12.63 oz / 0.79 pounds)",999 Euro
Lenovo Legion Y740-15ICHg,2019,Intel Core i7-9750H,NVIDIA GeForce RTX 2070 Max-Q,"16 GB  ,, DDR4-2666 (dual-channel)","WDC PC SN520 SDAPMUW-128G, 128 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, BOE NV156FHM-N4J, IPS, glossy: no","2.282 kg ( = 80.5 oz / 5.03 pounds), Power Supply: 955 g ( = 33.69 oz / 2.11 pounds)",
Lenovo IdeaPad L340-15IRH 81LK00BMGE,2019,Intel Core i5-9300H,NVIDIA GeForce GTX 1650 Mobile,"8 GB  ,, single-channel","WDC PC SN520 SDAPMUW-512, 512 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, CMN 156HCA-EAB, IPS, glossy: no","2.082 kg ( = 73.44 oz / 4.59 pounds), Power Supply: 586 g ( = 20.67 oz / 1.29 pounds)",799 Euro
