Laptop_name,Year,CPU,GPU,Memory,Storage,Display,Weight(kg),Price
Asus N53jf,2011,Intel Core i5-540M,NVIDIA GeForce GT 425M,,,"15.60 inch 16:9, 1920 x 1080 pixel, glossy: yes",3 kg ( = 105.82 oz / 6.61 pounds) ( = 0 oz / 0 pounds),900 Euro
Asus U36JC-RX081V,2011,Intel Core i5-480M,NVIDIA GeForce 310M,"4 GB  ,, 2x2048 MB DDR3 PC3-10700, 2 slots","WDC Scorpio Blue WD5000BEVT-80A0R, 500 GB  ","13.30 inch 16:9, 1366 x 768 pixel, COR17D8, glossy: yes","1.69 kg ( = 59.61 oz / 3.73 pounds), Power Supply: 350 g ( = 12.35 oz / 0.77 pounds)",830 Euro
Asus B43J-VO029X,2011,Intel Core i5-460M,ATI Mobility Radeon HD 5470,2048 MB  ,,"14.00 inch 16:9, 1366 x 768 pixel, glossy: no",2.1 kg ( = 74.08 oz / 4.63 pounds) ( = 0 oz / 0 pounds),850 Euro
Asus A52JU-SX038V,2011,Intel Pentium P6100,AMD Radeon HD 6370M,"2048 MB  ,, DDR3-8500, 1066 MHz, max. 8 GB, 2 Slots,3 USB 2.0, 1 VGA, 1 HDMI, 1 Kensington Lock, Audio Connections: Microphone Input, Headphone Jack, Card Reader: 4-in-1 Card Reader (MC/SD/Memory Stick (Pro)) ","Seagate Momentus 5400.6 ST9320325AS, 320 GB  ","15.60 inch 16:9, 1366 x 768 pixel, LED Backlight, glossy: yes","2.6 kg ( = 91.71 oz / 5.73 pounds), Power Supply: 240 g ( = 8.47 oz / 0.53 pounds)",449.00 Euro
Asus N53JN-SX031V,2011,Intel Core i5-450M,NVIDIA GeForce GT 335M,4 GB  ,,"15.60 inch 16:9, 1366 x 768 pixel, glossy: yes",2.7 kg ( = 95.24 oz / 5.95 pounds) ( = 0 oz / 0 pounds),1000 Euro
Asus G73SW-TZ083V,2011,Intel Core i7-2630QM,NVIDIA GeForce GTX 460M,"8 GB  ,, 4 x 2048 MB DDR3 (1333 MHz), max. 16 GB","Seagate Momentus XT ST95005620AS, 500 GB  ","17.30 inch 16:9, 1920 x 1080 pixel, Hannstar HSD173PUW1, 43.94 cm, LED backlighting, glossy: yes",3.9 kg ( = 137.57 oz / 8.6 pounds) ( = 0 oz / 0 pounds),1800 Euro
Asus A52JU-SX038V,2011,Intel Pentium P6100,AMD Radeon HD 6370M,"2048 MB  ,, DDR3-8500, 1066 MHz, max. 8 GB, 2 Slots,3 USB 2.0, 1 VGA, 1 HDMI, 1 Kensington Lock, Audio Connections: Microphone Input, Headphone Jack, Card Reader: 4-in-1 Card Reader (MC/SD/Memory Stick (Pro)) ","Seagate Momentus 5400.6 ST9320325AS, 320 GB  ","15.60 inch 16:9, 1366 x 768 pixel, LED Backlight, glossy: yes","2.6 kg ( = 91.71 oz / 5.73 pounds), Power Supply: 240 g ( = 8.47 oz / 0.53 pounds)",449.00 Euro
Asus N53SV,2011,Intel Core i7-2720QM,NVIDIA GeForce GT 540M,"8 GB  ,, PC3-10700, 4x 2048MB, max. 16GB","Seagate Momentus 7200.4 ST9500420AS, 500 GB  ","15.60 inch 16:9, 1366 x 768 pixel, Samsung SEC5441, glossy: yes","2.9 kg ( = 102.29 oz / 6.39 pounds), Power Supply: 0 g ( = 0 oz / 0 pounds)",
Dell Latitude E6320,2011,Intel Core i7-2620M,Intel HD Graphics 3000,"4 GB  ,, 666.7MHz Dual-Channel","Seagate Momentus 7200.4 ST9320423AS, 320 GB  ","13.30 inch 16:9, 1366 x 768 pixel, AUO312C, glossy: no","2.154 kg ( = 75.98 oz / 4.75 pounds), Power Supply: 340 g ( = 11.99 oz / 0.75 pounds)",
Asus U36JC-RX109V,2011,Intel Core i5-480M,NVIDIA GeForce 310M,"4 GB  ,, DDR3 1066 2xSODIMM",,"13.30 inch 16:9, 1366 x 768 pixel, glossy: yes",1.9 kg ( = 67.02 oz / 4.19 pounds) ( = 0 oz / 0 pounds),900 Euro
Dell Vostro 3555,2011,AMD A8-3500M,AMD Radeon HD 6620G,"6 GB  ,, 4 GB Module Samsung M471B5273DH0-CH9, 2 GB Micron 8JSF25664HZ-1G4D1 Module","Seagate Momentus 7200.5 ST9750420AS, 750 GB  ","15.60 inch 16:9, 1366 x 768 pixel, AUO23EC, glossy: no","2.475 kg ( = 87.3 oz / 5.46 pounds), Power Supply: 390 g ( = 13.76 oz / 0.86 pounds)",499 Euro
Dell XPS 15z,2011,Intel Core i7-2620M,NVIDIA GeForce GT 525M,"8 GB  ,, manufacturer: Samsung, DDR3 1333MHz, 2x4096MB, max. 8GB, 2 slots","Seagate Momentus 7200.5 ST9750420AS, 750 GB  ","15.60 inch 16:9, 1920 x 1080 pixel, AUO30ED, diagonal: 40 centimeters, LED, glossy: yes","2.54 kg ( = 89.6 oz / 5.6 pounds), Power Supply: 450 g ( = 15.87 oz / 0.99 pounds)",999 Euro
Dell Inspiron 14R-N4110,2011,Intel Core i3-2330M,Intel HD Graphics 3000,"6 GB  ,, DDR3 SDRAM","Seagate Momentus 5400.6 ST9500325AS, 500 GB  ","14.00 inch 16:9, 1366 x 768 pixel, BOE059E, glossy: yes","2.245 kg ( = 79.19 oz / 4.95 pounds), Power Supply: 470 g ( = 16.58 oz / 1.04 pounds)",700 Euro
Dell Latitude E6420 ATG,2011,Intel Core i5-2520M,Intel HD Graphics 3000,"4 GB  ,, Hynix PC3-10600 667MHz","Lite-On LAT-256M2S, 256 GB  ","14.00 inch 16:9, 1366 x 768 pixel, Samsung , Samsung LTN156AT02P01 Dell 140AT-X7JCD, glossy: no","2.92 kg ( = 103 oz / 6.44 pounds), Power Supply: 340 g ( = 11.99 oz / 0.75 pounds)",2050 Euro
Dell XPS 17-L702X,2011,Intel Core i7-2630QM,NVIDIA GeForce GT 555M,"4 GB  ,, 2x 2048 MBDDR3 (1333 MHz)","Seagate Momentus 7200.4 ST9500420AS, 500 GB  ","17.30 inch 16:9, 1920 x 1080 pixel, LGD02C5, 120 Hz, FHD 3D WLED True Life, glossy: yes",3.6 kg ( = 126.99 oz / 7.94 pounds) ( = 0 oz / 0 pounds),1334 Euro
Dell XPS 14z,2011,Intel Core i5-2410M,NVIDIA GeForce GT 520M,"4 GB  ,, Hynix 2x2GB DDR3-1333","Seagate Momentus 7200.4 ST9500423AS, 500 GB  ","14.00 inch 16:9, 1366 x 768 pixel, LGD0327, glossy: yes","2.031 kg ( = 71.64 oz / 4.48 pounds), Power Supply: 510 g ( = 17.99 oz / 1.12 pounds)",949 Euro
Dell Vostro V131,2011,Intel Core i5-2410M,Intel HD Graphics 3000,"4 GB  ,, DDR3 1333MHz, max 8GB","WDC Scorpio Black WD5000BPKT-75PK4T0, 500 GB  ","13.30 inch, 1366 x 768 pixel, AUO312C, LED Backlit LCD, glossy: no","1.85 kg ( = 65.26 oz / 4.08 pounds), Power Supply: 350 g ( = 12.35 oz / 0.77 pounds)",780 Euro
Dell Inspiron 14zN411z),2011,Intel Core i5-2430M,Intel HD Graphics 3000,"8 GB  ,, DDR3 SDRAM","WDC Scorpio Blue WD6400BPVT-75HXZT3, 640 GB  ","14.00 inch 16:9, 1366 x 768 pixel, AUO303C, glossy: yes","2.05 kg ( = 72.31 oz / 4.52 pounds), Power Supply: 350 g ( = 12.35 oz / 0.77 pounds)",599 Euro
Dell Latitude E6520 i5/HD,2011,Intel Core i5-2540M,Intel HD Graphics 3000,"4 GB  ,, DDR3","WDC Scorpio Blue WD2500BEVT-75A23T0, 250 GB  ","15.60 inch 16:9, 1366 x 768 pixel, PPCTF-156WH4, glossy: no","2.819 kg ( = 99.44 oz / 6.21 pounds), Power Supply: 244 g ( = 8.61 oz / 0.54 pounds)",1236 Euro
Dell Latitude E6220,2011,Intel Core i5-2540M,Intel HD Graphics 3000,"4 GB  ,, Dual-Channel DDR3 @ 665MHz (9-9-9-24)","Samsung SSD 810 Series, 256 GB  ","12.50 inch 16:9, 1366 x 768 pixel, AU Optronics B125XW01, LED-Backlit, glossy: no",1.44 kg ( = 50.79 oz / 3.17 pounds) ( = 0 oz / 0 pounds),1669 Euro
Dell Vostro 3350,2011,Intel Core i5-2410M,AMD Radeon HD 6470M,"4 GB  ,, manufacturer: Samsung, DDR3-10600, 1333 MHz, maximum 8 GB, 2 banks","Seagate Momentus Thin ST320LT007-9ZV142, 320 GB  ","13.30 inch 16:9, 1366 x 768 pixel, AUO312C, LED, diagonal: 33 centimeters, glossy: no","2.19 kg ( = 77.25 oz / 4.83 pounds), Power Supply: 325 g ( = 11.46 oz / 0.72 pounds)",789 Euro
Dell Vostro 3450 N34506,2011,Intel Core i5-2410M,AMD Radeon HD 6630M,"4 GB  ,, Samsung, DDR3-10600, 1333 MHz, max. 8 GB, 2 slots","WDC Scorpio Black WD3200BEKT-75PVMT0, 320 GB  ","14.00 inch 16:9, 1366 x 768 pixel, Chi Mei N140BGE, LED backlight, glossy: no","2.3 kg ( = 81.13 oz / 5.07 pounds), Power Supply: 280 g ( = 9.88 oz / 0.62 pounds)",799.00 Euro
Dell Latitude E6320,2011,Intel Core i7-2620M,Intel HD Graphics 3000,"4 GB  ,, 666.7MHz Dual-Channel","Seagate Momentus 7200.4 ST9320423AS, 320 GB  ","13.30 inch 16:9, 1366 x 768 pixel, AUO312C, glossy: no","2.154 kg ( = 75.98 oz / 4.75 pounds), Power Supply: 340 g ( = 11.99 oz / 0.75 pounds)",
Dell Latitude E6220,2011,Intel Core i5-2540M,Intel HD Graphics 3000,"4 GB  ,, Dual-Channel DDR3 @ 665MHz (9-9-9-24)","Samsung SSD 810 Series, 256 GB  ","12.50 inch 16:9, 1366 x 768 pixel, AU Optronics B125XW01, LED-Backlit, glossy: no",1.44 kg ( = 50.79 oz / 3.17 pounds) ( = 0 oz / 0 pounds),1669 Euro
Dell Latitude E5520,2011,Intel Core i5-2520M,Intel HD Graphics 3000,"4 GB  ,, DDR3-1333, max. 8 GB, 2 banks","WDC Scorpio Black WD2500BEKT-75PVMT0, 250 GB  ","15.60 inch 16:9, 1366 x 768 pixel, PPCTF€156WH4, LED backlight, glossy: no","2.3 kg ( = 81.13 oz / 5.07 pounds), Power Supply: 200 g ( = 7.05 oz / 0.44 pounds)",1229 Euro
Dell Precision M6600,2011,Intel Core i7-2920XM,NVIDIA Quadro 4000M,"8 GB  ,, 2x4096 MB, PC3-12800, 2 slots free","Samsung SSD 810 Series, 256 GB  ","17.30 inch 16:9, 1920 x 1080 pixel, CMO1720, HC9GK_173HGE, glossy: no","3.76 kg ( = 132.63 oz / 8.29 pounds), Power Supply: 1.03 kg ( = 36.33 oz / 2.27 pounds)",
Dell Inspiron 14zN411z),2011,Intel Core i5-2430M,Intel HD Graphics 3000,"8 GB  ,, DDR3 SDRAM","WDC Scorpio Blue WD6400BPVT-75HXZT3, 640 GB  ","14.00 inch 16:9, 1366 x 768 pixel, AUO303C, glossy: yes","2.05 kg ( = 72.31 oz / 4.52 pounds), Power Supply: 350 g ( = 12.35 oz / 0.77 pounds)",599 Euro
Dell Vostro 1540,2011,Intel Core i3-370M,Intel Graphics Media Accelerator (GMA) HD Graphics,"4 GB  ,, Hyundai Electronics (Hynix), DDR3, 1333 MHz, 2 banks, 8 GB maximum","WDC Scorpio Blue WD3200BPVT-75ZEST0, 320 GB  ","15.60 inch 16:9, 1366 x 768 pixel, LGD02E3, WXGA, HD, LED, diagonal: 40 centimeters (15.6""), glossy: no","2.405 kg ( = 84.83 oz / 5.3 pounds), Power Supply: 245 g ( = 8.64 oz / 0.54 pounds)",579 Euro
Dell XPS 14z,2011,Intel Core i5-2410M,NVIDIA GeForce GT 520M,"4 GB  ,, Hynix 2x2GB DDR3-1333","Seagate Momentus 7200.4 ST9500423AS, 500 GB  ","14.00 inch 16:9, 1366 x 768 pixel, LGD0327, glossy: yes","2.031 kg ( = 71.64 oz / 4.48 pounds), Power Supply: 510 g ( = 17.99 oz / 1.12 pounds)",949 Euro
Dell XPS 15-L502x,2011,Intel Core i5-2410M,NVIDIA GeForce GT 540M,"4 GB  ,, 2x 2048 MB DDR3-RAM (1333 MHz), max. 8 GB","Seagate Momentus 7200.4 ST9500420AS, 500 GB  ","15.60 inch 16:9, 1920 x 1080 pixel, AUO17ED (B156HW01), B+RG LED True-Life, glossy: yes","2.96 kg ( = 104.41 oz / 6.53 pounds), Power Supply: 490 g ( = 17.28 oz / 1.08 pounds)",1214 Euro
Dell Precision M4600,2011,Intel Core i7-2920XM,NVIDIA Quadro 2000M,"8 GB  ,, 2x 4 GB PC3-12800, 2 slots free, max. 32 GB","Lite-On LAT-256M2S, 256 GB  ","15.60 inch 16:9, 1920 x 1080 pixel, LGD02D9, MC6JN_156WF1, 94% sRGB, 141 dpi, glossy: no","3.16 kg ( = 111.47 oz / 6.97 pounds), Power Supply: 850 g ( = 29.98 oz / 1.87 pounds)",3800 Euro
Dell Vostro 3555,2011,AMD A8-3500M,AMD Radeon HD 6620G,"6 GB  ,, 4 GB Module Samsung M471B5273DH0-CH9, 2 GB Micron 8JSF25664HZ-1G4D1 Module","Seagate Momentus 7200.5 ST9750420AS, 750 GB  ","15.60 inch 16:9, 1366 x 768 pixel, AUO23EC, glossy: no","2.475 kg ( = 87.3 oz / 5.46 pounds), Power Supply: 390 g ( = 13.76 oz / 0.86 pounds)",499 Euro
Dell Vostro 3750,2011,Intel Core i5-2410M,NVIDIA GeForce GT 525M,"4 GB  ,, DDR3-10600S, 1333 MHz, Hersteller: Hyundai Electronics, 2 Bänke, maximal 8 GB","Seagate Momentus 7200.4 ST9500420AS, 500 GB  ","17.30 inch 16:9, 1600 x 900 pixel, AUO129E, LED, glossy: no","3.02 kg ( = 106.53 oz / 6.66 pounds), Power Supply: 430 g ( = 15.17 oz / 0.95 pounds)",799 Euro
Dell Precision M4600,2011,Intel Core i7-2920XM,NVIDIA Quadro 2000M,"8 GB  ,, 2x 4 GB PC3-12800, 2 slots free, max. 32 GB","Lite-On LAT-256M2S, 256 GB  ","15.60 inch 16:9, 1920 x 1080 pixel, LGD02D9, MC6JN_156WF1, 94% sRGB, 141 dpi, glossy: no","3.16 kg ( = 111.47 oz / 6.97 pounds), Power Supply: 850 g ( = 29.98 oz / 1.87 pounds)",3800 Euro
Dell Vostro 1540,2011,Intel Core i3-370M,Intel Graphics Media Accelerator (GMA) HD Graphics,"4 GB  ,, Hyundai Electronics (Hynix), DDR3, 1333 MHz, 2 banks, 8 GB maximum","WDC Scorpio Blue WD3200BPVT-75ZEST0, 320 GB  ","15.60 inch 16:9, 1366 x 768 pixel, LGD02E3, WXGA, HD, LED, diagonal: 40 centimeters (15.6""), glossy: no","2.405 kg ( = 84.83 oz / 5.3 pounds), Power Supply: 245 g ( = 8.64 oz / 0.54 pounds)",579 Euro
Dell Latitude E5420 Essential,2011,Intel Core i3-2310M,Intel HD Graphics 3000,"4 GB  ,, 1333MHz DDR3",", 320 GB  ","14.00 inch 16:9, 1366 x 768 pixel, Samsung LTN156AT02P01, Anti-glare LED-backlit display, glossy: no","2.333 kg ( = 82.29 oz / 5.14 pounds), Power Supply: 241 g ( = 8.5 oz / 0.53 pounds)",837 Euro
Dell Latitude E5520,2011,Intel Core i5-2520M,Intel HD Graphics 3000,"4 GB  ,, DDR3-1333, max. 8 GB, 2 banks","WDC Scorpio Black WD2500BEKT-75PVMT0, 250 GB  ","15.60 inch 16:9, 1366 x 768 pixel, PPCTF€156WH4, LED backlight, glossy: no","2.3 kg ( = 81.13 oz / 5.07 pounds), Power Supply: 200 g ( = 7.05 oz / 0.44 pounds)",1229 Euro
Dell XPS 17-702x-0020,2011,Intel Core i5-2410M,NVIDIA GeForce GT 550M,6 GB  ,,"17.30 inch 16:9, 1600 x 900 pixel, glossy: yes",3.6 kg ( = 126.99 oz / 7.94 pounds) ( = 0 oz / 0 pounds),800 Euro
Dell Vostro V131,2011,Intel Core i5-2410M,Intel HD Graphics 3000,"4 GB  ,, DDR3 1333MHz, max 8GB","WDC Scorpio Black WD5000BPKT-75PK4T0, 500 GB  ","13.30 inch, 1366 x 768 pixel, AUO312C, LED Backlit LCD, glossy: no","1.85 kg ( = 65.26 oz / 4.08 pounds), Power Supply: 350 g ( = 12.35 oz / 0.77 pounds)",780 Euro
Dell Vostro V131,2011,Intel Core i5-2410M,Intel HD Graphics 3000,"4 GB  ,, DDR3 1333MHz, max 8GB","WDC Scorpio Black WD5000BPKT-75PK4T0, 500 GB  ","13.30 inch, 1366 x 768 pixel, AUO312C, LED Backlit LCD, glossy: no","1.85 kg ( = 65.26 oz / 4.08 pounds), Power Supply: 350 g ( = 12.35 oz / 0.77 pounds)",780 Euro
L652070,2011,Intel Core i7-2620M,NVIDIA NVS 4200M,"8 GB  ,, 2x4096","Seagate Momentus 7200.4 ST9500420AS, 500 GB  ","15.60 inch 16:9, 1920 x 1080 pixel, MC6JN-156WF1, glossy: no","2.958 kg ( = 104.34 oz / 6.52 pounds), Power Supply: 325 g ( = 11.46 oz / 0.72 pounds)",1705 Euro
Dell Vostro 1450,2011,Intel Core i5-2410M,AMD Radeon HD 6470M,4 GB  ,,"14.00 inch 16:9, 1366 x 768 pixel, glossy: yes",2.4 kg ( = 84.66 oz / 5.29 pounds) ( = 0 oz / 0 pounds),750 Euro
Dell Inspiron 17RN7110),2011,Intel Core i5-2410M,NVIDIA GeForce GT 525M,"4 GB  ,, 1x 4096 MB DDR3 SDRAM (1333 MHz)","WDC Scorpio Blue WD5000BEVT-75A0RT0, 500 GB  ","17.30 inch 16:9, 1600 x 900 pixel, AUO139E, HD+ WLED True-Life, glossy: yes","3.3 kg ( = 116.4 oz / 7.28 pounds), Power Supply: 320 g ( = 11.29 oz / 0.71 pounds)",699 Euro
Dell Vostro 3550,2011,Intel Core i7-2620M,AMD Radeon HD 6630M,"4 GB  ,, 1x 4 GB DDR3 SDRAM (1333 MHz), max. 8 GB, two slots","Seagate Momentus 7200.4 ST9500423AS, 500 GB  ","15.60 inch 16:9, 1366 x 768 pixel, LGD02E3, HD LED, glossy: no","2.52 kg ( = 88.89 oz / 5.56 pounds), Power Supply: 450 g ( = 15.87 oz / 0.99 pounds)",958 Euro
Dell Vostro 3450 N34506,2011,Intel Core i5-2410M,AMD Radeon HD 6630M,"4 GB  ,, Samsung, DDR3-10600, 1333 MHz, max. 8 GB, 2 slots","WDC Scorpio Black WD3200BEKT-75PVMT0, 320 GB  ","14.00 inch 16:9, 1366 x 768 pixel, Chi Mei N140BGE, LED backlight, glossy: no","2.3 kg ( = 81.13 oz / 5.07 pounds), Power Supply: 280 g ( = 9.88 oz / 0.62 pounds)",799.00 Euro
Dell XPS 15z,2011,Intel Core i7-2620M,NVIDIA GeForce GT 525M,"8 GB  ,, manufacturer: Samsung, DDR3 1333MHz, 2x4096MB, max. 8GB, 2 slots","Seagate Momentus 7200.5 ST9750420AS, 750 GB  ","15.60 inch 16:9, 1920 x 1080 pixel, AUO30ED, diagonal: 40 centimeters, LED, glossy: yes","2.54 kg ( = 89.6 oz / 5.6 pounds), Power Supply: 450 g ( = 15.87 oz / 0.99 pounds)",999 Euro
Dell XPS 15z,2011,Intel Core i7-2620M,NVIDIA GeForce GT 525M,"8 GB  ,, manufacturer: Samsung, DDR3 1333MHz, 2x4096MB, max. 8GB, 2 slots","Seagate Momentus 7200.5 ST9750420AS, 750 GB  ","15.60 inch 16:9, 1920 x 1080 pixel, AUO30ED, diagonal: 40 centimeters, LED, glossy: yes","2.54 kg ( = 89.6 oz / 5.6 pounds), Power Supply: 450 g ( = 15.87 oz / 0.99 pounds)",999 Euro
Dell Vostro 3350,2011,Intel Core i5-2410M,AMD Radeon HD 6470M,"4 GB  ,, manufacturer: Samsung, DDR3-10600, 1333 MHz, maximum 8 GB, 2 banks","Seagate Momentus Thin ST320LT007-9ZV142, 320 GB  ","13.30 inch 16:9, 1366 x 768 pixel, AUO312C, LED, diagonal: 33 centimeters, glossy: no","2.19 kg ( = 77.25 oz / 4.83 pounds), Power Supply: 325 g ( = 11.46 oz / 0.72 pounds)",789 Euro
Dell Inspiron 15R-N00Q1509,2011,Intel Core i3-2310M,Intel HD Graphics 3000,"4 GB  ,, DDR3-1333, 667 MHz, max. 8 GB, 2 banks","WDC Scorpio Blue WD5000BEVT-75A0RT0, 500 GB  ","15.60 inch 16:9, 1366 x 768 pixel, LED backlight, glossy: yes","2.44 kg ( = 86.07 oz / 5.38 pounds), Power Supply: 200 g ( = 7.05 oz / 0.44 pounds)","499,00 Euro"
Dell Vostro 3750,2011,Intel Core i3-2310M,Intel HD Graphics 3000,"4 GB  ,, manufacturer: Samsung, DDR3-10600S, 1333 MHz, 2 slots, max. 8 GB","Samsung SpinPoint MP4 HM320HJ, 320 GB  ","17.30 inch 16:9, 1600 x 900 pixel, AUO129E, LED, glossy: no","3.02 kg ( = 106.53 oz / 6.66 pounds), Power Supply: 430 g ( = 15.17 oz / 0.95 pounds)",559 Euro
Dell Vostro 3550,2011,Intel Core i7-2620M,AMD Radeon HD 6630M,"4 GB  ,, 1x 4 GB DDR3 SDRAM (1333 MHz), max. 8 GB, two slots","Seagate Momentus 7200.4 ST9500423AS, 500 GB  ","15.60 inch 16:9, 1366 x 768 pixel, LGD02E3, HD LED, glossy: no","2.52 kg ( = 88.89 oz / 5.56 pounds), Power Supply: 450 g ( = 15.87 oz / 0.99 pounds)",958 Euro
L652070,2011,Intel Core i7-2620M,NVIDIA NVS 4200M,"8 GB  ,, 2x4096","Seagate Momentus 7200.4 ST9500420AS, 500 GB  ","15.60 inch 16:9, 1920 x 1080 pixel, MC6JN-156WF1, glossy: no","2.958 kg ( = 104.34 oz / 6.52 pounds), Power Supply: 325 g ( = 11.46 oz / 0.72 pounds)",1705 Euro
Dell Latitude E6520 i5/HD,2011,Intel Core i5-2540M,Intel HD Graphics 3000,"4 GB  ,, DDR3","WDC Scorpio Blue WD2500BEVT-75A23T0, 250 GB  ","15.60 inch 16:9, 1366 x 768 pixel, PPCTF-156WH4, glossy: no","2.819 kg ( = 99.44 oz / 6.21 pounds), Power Supply: 244 g ( = 8.61 oz / 0.54 pounds)",1236 Euro
Dell Inspiron 17RN7110),2011,Intel Core i5-2410M,NVIDIA GeForce GT 525M,"4 GB  ,, 1x 4096 MB DDR3 SDRAM (1333 MHz)","WDC Scorpio Blue WD5000BEVT-75A0RT0, 500 GB  ","17.30 inch 16:9, 1600 x 900 pixel, AUO139E, HD+ WLED True-Life, glossy: yes","3.3 kg ( = 116.4 oz / 7.28 pounds), Power Supply: 320 g ( = 11.29 oz / 0.71 pounds)",699 Euro
Dell Latitude E5420 Essential,2011,Intel Core i3-2310M,Intel HD Graphics 3000,"4 GB  ,, 1333MHz DDR3",", 320 GB  ","14.00 inch 16:9, 1366 x 768 pixel, Samsung LTN156AT02P01, Anti-glare LED-backlit display, glossy: no","2.333 kg ( = 82.29 oz / 5.14 pounds), Power Supply: 241 g ( = 8.5 oz / 0.53 pounds)",837 Euro
Dell XPS 17-L702X,2011,Intel Core i7-2630QM,NVIDIA GeForce GT 555M,"4 GB  ,, 2x 2048 MBDDR3 (1333 MHz)","Seagate Momentus 7200.4 ST9500420AS, 500 GB  ","17.30 inch 16:9, 1920 x 1080 pixel, LGD02C5, 120 Hz, FHD 3D WLED True Life, glossy: yes",3.6 kg ( = 126.99 oz / 7.94 pounds) ( = 0 oz / 0 pounds),1334 Euro
Dell Latitude E6420,2011,Intel Core i3-2310M,NVIDIA NVS 4200M,"4 GB  ,, PC3-10700,2x2048MB, max. 8192MB","Seagate Momentus 7200.4 ST9250410AS, 250 GB  ","14.00 inch 16:9, 1600 x 900 pixel, SEC544B, LED TFT, glossy: no","2.67 kg ( = 94.18 oz / 5.89 pounds), Power Supply: 440 g ( = 15.52 oz / 0.97 pounds)",1519 Euro
Dell XPS 15-L502x,2011,Intel Core i5-2410M,NVIDIA GeForce GT 540M,"4 GB  ,, 2x 2048 MB DDR3-RAM (1333 MHz), max. 8 GB","Seagate Momentus 7200.4 ST9500420AS, 500 GB  ","15.60 inch 16:9, 1920 x 1080 pixel, AUO17ED (B156HW01), B+RG LED True-Life, glossy: yes","2.96 kg ( = 104.41 oz / 6.53 pounds), Power Supply: 490 g ( = 17.28 oz / 1.08 pounds)",1214 Euro
Dell Vostro 3300-N33035R,2011,Intel Core i3-370M,Intel Graphics Media Accelerator (GMA) HD Graphics,3 GB  ,,"13.30 inch 16:9, 1366 x 768 pixel, glossy: yes",1.8 kg ( = 63.49 oz / 3.97 pounds) ( = 0 oz / 0 pounds),700 Euro
"Dell Latitude E5410Core i7 640M, GMA HD)",2011,Intel Core i7-640M,Intel Graphics Media Accelerator (GMA) HD Graphics,"4 GB  ,, 2x PC3-10700 (667 MHz) DDR3","Samsung SpinPoint MP4 HM320HJ, 320 GB  ","14.10 inch 16:10, 1440 x 900 pixel, AUO4147, glossy: no","2.63 kg ( = 92.77 oz / 5.8 pounds), Power Supply: 420 g ( = 14.82 oz / 0.93 pounds)",1500 Euro
"Dell Latitude E5510GMA HD, i7 640M)",2011,Intel Core i7-640M,Intel Graphics Media Accelerator (GMA) HD Graphics,"4 GB  ,, 2x PC3-10700 (667 MHz, 2048 MB),1 Express Card 54mm, 4 USB 2.0, 1 Firewire, 1 VGA, 1 Kensington Lock, 1 Serial Port, Audio Connections: Mikrofon, Kopfhörer, Card Reader: 3in1 (MMC/SD/Memory Stick) , 1 Fingerprint Reader","Samsung SpinPoint MP4 HM320HJ, 320 GB  ","15.60 inch 16:9, 1600 x 900 pixel, SEC544B, glossy: no","2.63 kg ( = 92.77 oz / 5.8 pounds), Power Supply: 420 g ( = 14.82 oz / 0.93 pounds)",1700 Euro
Dell Precision M4500 Core i7-940XM,2011,Intel Core i7-940XM,NVIDIA Quadro FX 1800M,"8 GB  ,, PC3-10700 Samsung","Samsung SSD 800 Series Se, 256 GB  ","15.60 inch 16:9, 1920 x 1080 pixel, DH091_156WF1, glossy: no","3.06 kg ( = 107.94 oz / 6.75 pounds), Power Supply: 630 g ( = 22.22 oz / 1.39 pounds)",
"Dell Latitude E5410Core i7 640M, GMA HD)",2011,Intel Core i7-640M,Intel Graphics Media Accelerator (GMA) HD Graphics,"4 GB  ,, 2x PC3-10700 (667 MHz) DDR3","Samsung SpinPoint MP4 HM320HJ, 320 GB  ","14.10 inch 16:10, 1440 x 900 pixel, AUO4147, glossy: no","2.63 kg ( = 92.77 oz / 5.8 pounds), Power Supply: 420 g ( = 14.82 oz / 0.93 pounds)",1500 Euro
"Dell Latitude E5510GMA HD, i7 640M)",2011,Intel Core i7-640M,Intel Graphics Media Accelerator (GMA) HD Graphics,"4 GB  ,, 2x PC3-10700 (667 MHz, 2048 MB),1 Express Card 54mm, 4 USB 2.0, 1 Firewire, 1 VGA, 1 Kensington Lock, 1 Serial Port, Audio Connections: Mikrofon, Kopfhörer, Card Reader: 3in1 (MMC/SD/Memory Stick) , 1 Fingerprint Reader","Samsung SpinPoint MP4 HM320HJ, 320 GB  ","15.60 inch 16:9, 1600 x 900 pixel, SEC544B, glossy: no","2.63 kg ( = 92.77 oz / 5.8 pounds), Power Supply: 420 g ( = 14.82 oz / 0.93 pounds)",1700 Euro
Dell Latitude E4310,2011,Intel Core i5-560M,Intel Graphics Media Accelerator (GMA) HD Graphics,"4 GB  ,, 2x 2048 MB, manufacturer: Samsung, DDR3-10600S, 1333 MHz, maximum 8 GB, 2 bays","Seagate Momentus 7200.4 ST9320423AS, 320 GB  ","13.30 inch 16:9, 1366 x 768 pixel, Samsung SEC5441, diagonal: 34 centimeters, WLED-LED, glossy: no","1.85 kg ( = 65.26 oz / 4.08 pounds), Power Supply: 300 g ( = 10.58 oz / 0.66 pounds)",Ab 1339 Euro
