Laptop_name,Year,CPU,GPU,Memory,Storage,Display,Weight(kg),Price
Acer Nitro 5 AN515-56-75HR,2021,Intel Core i7-11370H,NVIDIA GeForce GTX 1650 Mobile,"8 GB  ,, DDR4",,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, IPS, glossy: no, 144 Hz",2.3 kg ( = 81.13 oz / 5.07 pounds) ( = 0 oz / 0 pounds),
Acer Nitro 5 AN515-55-78WJ,2021,Intel Core i7-10750H,NVIDIA GeForce RTX 3060 Laptop GPU,"16 GB  ,, DDR4", 1TB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, IPS, glossy: no, 144 Hz",2.3 kg ( = 81.13 oz / 5.07 pounds) ( = 0 oz / 0 pounds),1500 Euro
Acer Nitro 5 AN515-55-75FS,2021,Intel Core i7-10750H,NVIDIA GeForce RTX 3060 Laptop GPU,"16 GB  ,, DDR4-2933", 1TB SSD M.2 NVMe,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, IPS, glossy: yes",2.3 kg ( = 81.13 oz / 5.07 pounds) ( = 0 oz / 0 pounds),1100 Euro
Acer Nitro 5 AN515-55-72GW,2021,Intel Core i7-10750H,NVIDIA GeForce GTX 1650 Mobile,"16 GB  ,, DDR4", 512GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, IPS, glossy: no, 144 Hz",2.3 kg ( = 81.13 oz / 5.07 pounds) ( = 0 oz / 0 pounds),800 Euro
Acer Nitro 5 AN515-55-56F5,2021,Intel Core i5-10300H,NVIDIA GeForce GTX 1650 Mobile,"8 GB  ,, DDR4", 512GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, IPS, glossy: no, 144 Hz",2.3 kg ( = 81.13 oz / 5.07 pounds) ( = 0 oz / 0 pounds),600 Euro
Acer Nitro 5 AN515-55-524P,2021,Intel Core i5-10300H,NVIDIA GeForce RTX 2060 Mobile,"16 GB  ,, DDR4", 512GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, IPS, glossy: no, 120 Hz",2.3 kg ( = 81.13 oz / 5.07 pounds) ( = 0 oz / 0 pounds),
Acer Nitro 5 AN515-54-70KK,2021,Intel Core i7-9750H,NVIDIA GeForce RTX 2060 Mobile,"16 GB  ,, DDR4", 512GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, IPS, glossy: no",2.3 kg ( = 81.13 oz / 5.07 pounds) ( = 0 oz / 0 pounds),
Acer Nitro 5 AN515-45-R9QH,2021,AMD Ryzen 9 5900HX,NVIDIA GeForce RTX 3080 Laptop GPU,"32 GB  ,, DDR4", 1TB SSD,"15.60 inch 16:9, 2560 x 1440 pixel 188 PPI, IPS, glossy: no","2.3 kg ( = 81.13 oz / 5.07 pounds), Power Supply: 582 g ( = 20.53 oz / 1.28 pounds)",
Acer Nitro 5 AN515-45-R92M,2021,AMD Ryzen 7 5800H,NVIDIA GeForce RTX 3060 Laptop GPU,"16 GB  ,, DDR4", 512GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, IPS, glossy: no, 144 Hz",2.3 kg ( = 81.13 oz / 5.07 pounds) ( = 0 oz / 0 pounds),
Acer Nitro 5 AN515-45-R8BM,2021,AMD Ryzen 7 5800H,NVIDIA GeForce RTX 3070 Laptop GPU,"16 GB  ,, DDR4", 1TB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, IPS, glossy: no, 144 Hz",2.3 kg ( = 81.13 oz / 5.07 pounds) ( = 0 oz / 0 pounds),1500 Euro
Acer Nitro 5 AN515-45-R7S0,2021,AMD Ryzen 7 5800H,NVIDIA GeForce RTX 3070 Laptop GPU,"16 GB  ,, DDR4", 1TB SSD,"15.60 inch 16:9, 2560 x 1440 pixel 188 PPI, IPS, glossy: no, 144 Hz","2.3 kg ( = 81.13 oz / 5.07 pounds), Power Supply: 585 g ( = 20.64 oz / 1.29 pounds)",
Acer Nitro 5 AN515-45-R715,2021,AMD Ryzen 9 5900HX,NVIDIA GeForce RTX 3080 Laptop GPU,"32 GB  ,, DDR4", 1TB SSD,"15.60 inch 16:9, 2560 x 1440 pixel 188 PPI, IPS, glossy: no, 165 Hz",2.3 kg ( = 81.13 oz / 5.07 pounds) ( = 0 oz / 0 pounds),2200 Euro
Acer Nitro 5 AN515-45-R588,2021,AMD Ryzen 7 5800H,NVIDIA GeForce RTX 3080 Laptop GPU,"16 GB  ,, DDR4", 1TB SSD,"15.60 inch 16:9, 2560 x 1440 pixel 188 PPI, glossy: no, 165 Hz",2.3 kg ( = 81.13 oz / 5.07 pounds) ( = 0 oz / 0 pounds),2100 Euro
Acer Nitro 5 AN515-45-R3MS,2021,AMD Ryzen 7 5800H,NVIDIA GeForce RTX 3060 Laptop GPU,"16 GB  ,, DDR4", 1TB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, IPS, glossy: no, 144 Hz",2.3 kg ( = 81.13 oz / 5.07 pounds) ( = 0 oz / 0 pounds),1100 Euro
Acer Nitro 5 AN515-45-R2X0,2021,AMD Ryzen 7 5800H,NVIDIA GeForce RTX 3080 Laptop GPU,"16 GB  ,, DDR4-3200", 1TB M.2 PCIe,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, IPS, 144 Hz",2.3 kg ( = 81.13 oz / 5.07 pounds) ( = 0 oz / 0 pounds),
Acer Nitro 5 AN515-45-R1JZ,2021,AMD Ryzen 7 5800H,NVIDIA GeForce RTX 3060 Laptop GPU,"16 GB  ,, DDR4", 512GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, IPS, glossy: no, 144 Hz",2.3 kg ( = 81.13 oz / 5.07 pounds) ( = 0 oz / 0 pounds),
Acer Nitro 5 AN515-45-R1JH,2021,AMD Ryzen 7 5800H,NVIDIA GeForce RTX 3070 Laptop GPU,"16 GB  ,, DDR4-3200, dual-channel mode",", 1024 GB  ","15.60 inch 16:9, 2560 x 1440 pixel 188 PPI, BOE BOE09B8, IPS, glossy: no, 144 Hz","2.3 kg ( = 81.13 oz / 5.07 pounds), Power Supply: 582 g ( = 20.53 oz / 1.28 pounds)","1,699 Euro"
Acer Nitro 5 AN515-44-R8QT,2021,AMD Ryzen 5 4600H,NVIDIA GeForce GTX 1650 Mobile,16 GB  , 512 GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no, 144 Hz",2.4 kg ( = 84.66 oz / 5.29 pounds) ( = 0 oz / 0 pounds),
Acer Nitro 5 AN515-44-R6TE,2021,AMD Ryzen 5 4600H,NVIDIA GeForce GTX 1650 Ti Mobile,8 GB  , 1 TB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no, 144 Hz",2.4 kg ( = 84.66 oz / 5.29 pounds) ( = 0 oz / 0 pounds),
Acer Nitro 5 AN515-44-R3N9,2021,AMD Ryzen 5 4600H,NVIDIA GeForce GTX 1650 Ti Mobile,8 GB  , 512 GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no, 144 Hz",2.4 kg ( = 84.66 oz / 5.29 pounds) ( = 0 oz / 0 pounds),
Acer Nitro 5 AN515-43-R6BW,2021,AMD Ryzen 5 3550H,NVIDIA GeForce GTX 1650 Mobile,12 GB  , 512 GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no",2.3 kg ( = 81.13 oz / 5.07 pounds) ( = 0 oz / 0 pounds),
Acer Enduro N3 EN314-51W-78KN,2021,Intel Core i7-10510U,Intel UHD Graphics 620,16 GB  , 1 TB SSD,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI",2.5 kg ( = 88.19 oz / 5.51 pounds) ( = 0 oz / 0 pounds),
Acer ConceptD 7 Ezel CC715-71-789C,2021,Intel Core i7-10875H,NVIDIA GeForce RTX 2070 Max-Q,"32 GB  ,, DDR4", 1TB NVMe SSD,"15.60 inch 16:9, 3840 x 2160 pixel 282 PPI, Capacitive, native pen support, IPS, glossy: yes, 60 Hz",2.5 kg ( = 88.19 oz / 5.51 pounds) ( = 0 oz / 0 pounds),
Acer ConceptD 5 CN516-72G-756Y,2021,Intel Core i7-11800H,NVIDIA GeForce RTX 3060 Laptop GPU,"16 GB  ,, DDR4", 1TB SSD,"16.00 inch 16:10, 3072 x 1920 pixel 226 PPI, IPS",2.45 kg ( = 86.42 oz / 5.4 pounds) ( = 0 oz / 0 pounds),
Acer ConceptD 3 Ezel Pro CC314-72P-75P3,2021,Intel Core i7-10750H,NVIDIA Quadro T1000 (Laptop),16 GB  , 1 TB SSD,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, glossy: yes",2 kg ( = 70.55 oz / 4.41 pounds) ( = 0 oz / 0 pounds),
Acer ConceptD 3 Ezel CC315-73G-74TT,2021,Intel Core i7-11800H,NVIDIA GeForce RTX 3050 Ti Laptop GPU,"16 GB  ,, DDR4", 512GB SSD,"15.60 inch 16:9, 3840 x 2160 pixel 282 PPI, IPS, 60 Hz",2.2 kg ( = 77.6 oz / 4.85 pounds) ( = 0 oz / 0 pounds),1950 Euro
Acer ConceptD 3 Ezel CC315-72G-73DF,2021,Intel Core i7-10750H,NVIDIA GeForce GTX 1650 Ti Mobile,16 GB  , 1 TB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no",2.2 kg ( = 77.6 oz / 4.85 pounds) ( = 0 oz / 0 pounds),
Acer ConceptD 3 Ezel CC314-72G-79WQ,2021,Intel Core i7-10750H,NVIDIA GeForce GTX 1650 Ti Mobile,16 GB  , 1 TB SSD,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, glossy: no",1.9 kg ( = 67.02 oz / 4.19 pounds) ( = 0 oz / 0 pounds),
Acer ConceptD 3 Ezel CC314-72G-7513,2021,Intel Core i7-10750H,NVIDIA GeForce GTX 1650 Ti Max-Q,"16 GB  ,, DDR4-2400, on-board, dual-channel",", 1024 GB  ","14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, 10-point touchscreen, native pen support, B140HAN06.D, IPS LED, glossy: no","1.775 kg ( = 62.61 oz / 3.91 pounds), Power Supply: 696 g ( = 24.55 oz / 1.53 pounds)","2,000 Euro"
Acer ConceptD 3 CN314-72G-744X,2021,Intel Core i7-10750H,NVIDIA GeForce GTX 1650 Mobile,"16 GB  ,, DDR4", 512GB SSD,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, IPS, glossy: no, 60 Hz",1.5 kg ( = 52.91 oz / 3.31 pounds) ( = 0 oz / 0 pounds),1700 Euro
Acer Book RS Porsche Design AP714-51T-59ZV,2021,Intel Core i5-1135G7,Intel Iris Xe Graphics G7 80EUs,"8 GB  ,, DDR4", 500GB,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, Capacitive, IPS, glossy: yes, 60 Hz",1.25 kg ( = 44.09 oz / 2.76 pounds) ( = 0 oz / 0 pounds),1800 Euro
Acer Aspire Vero AV15-51-78SE,2021,Intel Core i7-1195G7,Intel Iris Xe Graphics G7 96EUs,"16 GB  ,, DDR4", 1TB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, IPS, glossy: no, 60 Hz",1.8 kg ( = 63.49 oz / 3.97 pounds) ( = 0 oz / 0 pounds),
Acer Aspire Nitro 5 AN517-53-51FQ,2021,Intel Core i5-11300H,NVIDIA GeForce GTX 1650 Mobile,16 GB  , 512 GB SSD,"17.30 inch 16:9, 1920 x 1080 pixel 127 PPI, glossy: no, 144 Hz",2.7 kg ( = 95.24 oz / 5.95 pounds) ( = 0 oz / 0 pounds),
Acer Aspire 7 A715-75G-57H8,2021,Intel Core i5-9300H,NVIDIA GeForce GTX 1650 Ti Mobile,"8 GB  ,, DDR4", 512GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, LED",2.15 kg ( = 75.84 oz / 4.74 pounds) ( = 0 oz / 0 pounds),
Acer Aspire 7 A715-42G-R9LH,2021,AMD Ryzen 7 5700U,NVIDIA GeForce GTX 1650 Mobile,"16 GB  ,, DDR4", 1TB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, IPS, glossy: no, 60 Hz",2.15 kg ( = 75.84 oz / 4.74 pounds) ( = 0 oz / 0 pounds),1100 Euro
Acer Aspire 7 A715-42G-R1DD,2021,AMD Ryzen 5 5500U,NVIDIA GeForce GTX 1650 Mobile,"8 GB  ,, DDR4", 512GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, IPS, glossy: no",2.15 kg ( = 75.84 oz / 4.74 pounds) ( = 0 oz / 0 pounds),660 Euro
Acer Aspire 5 A517-52-59SV,2021,Intel Core i5-1135G7,Intel Iris Xe Graphics G7 80EUs,"8 GB  ,, DDR4", 512GB SSD,"17.30 inch 16:9, 1920 x 1080 pixel 127 PPI, IPS, glossy: no, 60 Hz",2.6 kg ( = 91.71 oz / 5.73 pounds) ( = 0 oz / 0 pounds),
Acer Aspire 5 A515-56-73AP,2021,Intel Core i7-1165G7,Intel Iris Xe Graphics G7 96EUs,"16 GB  ,, DDR4", 512GB NVMe SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, IPS, glossy: no, 60 Hz",1.65 kg ( = 58.2 oz / 3.64 pounds) ( = 0 oz / 0 pounds),
Acer Aspire 5 A515-56-50RS,2021,Intel Core i5-1135G7,Intel Iris Xe Graphics G7 80EUs,8 GB  ,"256 GB NVMe, 256 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, IPS, glossy: no, 60 Hz",1.65 kg ( = 58.2 oz / 3.64 pounds) ( = 0 oz / 0 pounds),
Acer Aspire 5 A515-56-363A,2021,Intel Core i3-1115G4,Intel UHD Graphics Xe G4 48EUs,"4 GB  ,, DDR4", 128GB,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, IPS, 60 Hz",1.65 kg ( = 58.2 oz / 3.64 pounds) ( = 0 oz / 0 pounds),400 Euro
Acer Aspire 5 A515-45G-R9WY,2021,AMD Ryzen 5 5500U,AMD Radeon RX 640,"8 GB  ,, DDR4", 512GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: yes, 60 Hz",1.8 kg ( = 63.49 oz / 3.97 pounds) ( = 0 oz / 0 pounds),
Acer Aspire 5 A515-45-R695,2021,AMD Ryzen 5 5500U,AMD Radeon RX Vega 7,"8 GB  ,, DDR4", 512GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, IPS, glossy: no, 60 Hz",1.8 kg ( = 63.49 oz / 3.97 pounds) ( = 0 oz / 0 pounds),550 Euro
Acer Aspire 5 A515-45-R5B9,2021,AMD Ryzen 3 5300U,AMD Radeon RX Vega 6 (Ryzen 4000/5000),"8 GB  ,, DDR4","256 GB NVMe, 256 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, IPS, glossy: no, 60 Hz",1.8 kg ( = 63.49 oz / 3.97 pounds) ( = 0 oz / 0 pounds),550 Euro
Acer Aspire 5 A515-45-R3YX,2021,AMD Ryzen 5 5500U,AMD Radeon RX Vega 7,"16 GB  ,, DDR4", 512GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, IPS, glossy: no, 60 Hz",1.8 kg ( = 63.49 oz / 3.97 pounds) ( = 0 oz / 0 pounds),
Acer Aspire 5 A515-44-R5QH,2021,AMD Ryzen 7 4700U,AMD Radeon RX Vega 7,"8 GB  ,, DDR4", 512GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, IPS, glossy: no, 60 Hz",1.8 kg ( = 63.49 oz / 3.97 pounds) ( = 0 oz / 0 pounds),550 Euro
Acer Aspire 5 A514-54-55X7,2021,Intel Core i5-1135G7,Intel Iris Xe Graphics G7 80EUs,8 GB  , 512 GB SSD,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, glossy: no, 60 Hz",1.7 kg ( = 59.97 oz / 3.75 pounds) ( = 0 oz / 0 pounds),
Acer Aspire 5 A514-54-37JF,2021,Intel Core i3-1115G4,Intel UHD Graphics Xe G4 48EUs,4 GB  , 128 GB SSD,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, glossy: no, 60 Hz",1.45 kg ( = 51.15 oz / 3.2 pounds) ( = 0 oz / 0 pounds),
Acer Aspire 5 A514-52-582Y,2021,Intel Core i5-10210U,Intel UHD Graphics 620,8 GB  ,"256 GB NVMe, 256 GB  ","14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, IPS, glossy: no, 60 Hz",1.6 kg ( = 56.44 oz / 3.53 pounds) ( = 0 oz / 0 pounds),
Acer Aspire 3 A317-52-36L5,2021,Intel Core i3-1005G1,Intel UHD Graphics G1 (Ice Lake 32 EU),"8 GB  ,, DDR4","256 GB NVMe, 256 GB  ","17.30 inch 16:9, 1600 x 900 pixel 106 PPI, 60 Hz",2.7 kg ( = 95.24 oz / 5.95 pounds) ( = 0 oz / 0 pounds),420 Euro
Acer Aspire 3 A315-56-52KD,2021,Intel Core i5-1035G1,Intel UHD Graphics G1 (Ice Lake 32 EU),12 GB  , 512 GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI",1.9 kg ( = 67.02 oz / 4.19 pounds) ( = 0 oz / 0 pounds),
Acer Aspire 1 A115-31-C2Y3,2021,Intel Celeron N4020,Intel UHD Graphics 600,"4 GB  ,, DDR4 onboard","64 GB eMMC Flash, 64 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, TN, glossy: no",1.94 kg ( = 68.43 oz / 4.28 pounds) ( = 0 oz / 0 pounds),400 Euro
Acer Aspire 1 A114-33-C0TU,2021,Intel Celeron N5100,Intel UHD Graphics (Jasper Lake 24 EU),"4 GB  ,, DDR4","64 GB eMMC Flash, 64 GB  ","14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, glossy: no, 60 Hz",1.6 kg ( = 56.44 oz / 3.53 pounds) ( = 0 oz / 0 pounds),340 Euro
Asus Vivobook 13 Slate,2021,Intel Pentium Silver N6000,Intel UHD Graphics (Jasper Lake 32 EU),"8 GB  ,, dual-channel LPDDR4",", 256 GB  ","13.30 inch 16:9, 1920 x 1080 pixel 166 PPI, native pen support, Samsung SDC4169 ATNA33XC21, OLED, glossy: yes, detachable screen, HDR, 60 Hz","1.393 kg ( = 49.14 oz / 3.07 pounds), Power Supply: 224 g ( = 7.9 oz / 0.49 pounds)",
Asus ProArt StudioBook 16 W7600H5A-2BL2,2021,Intel Xeon W-11955M,NVIDIA RTX A5000 Laptop GPU,"64 GB  ,, Dual-Channel",", 4096 GB  ","16.00 inch 16:10, 3840 x 2400 pixel 283 PPI, ATNA60YV02-0, OLED, glossy: yes, HDR, 60 Hz","2.4 kg ( = 84.66 oz / 5.29 pounds), Power Supply: 764 g ( = 26.95 oz / 1.68 pounds)",
"Asus ExpertBook B1 B1400CEAE, i5-1135G7",2021,Intel Core i5-1135G7,Intel Iris Xe Graphics G7 80EUs,"8 GB  ,, DDR4-3200, Single-Channel, 1 Slot free, max. 40 GB",", 512 GB  ","14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, Chi Mei CMN14D4, IPS, glossy: no, 60 Hz","1.483 kg ( = 52.31 oz / 3.27 pounds), Power Supply: 300 g ( = 10.58 oz / 0.66 pounds)",800 Euro
VivoBook 15 KM513,2021,AMD Ryzen 5 5500U,AMD Radeon RX Vega 7,"8 GB  ,, 4 GB soldered + 4 GB Samsung M471A5244CB0-CWE SO-DIMM Timings: 22-22-22-52 at 1600 MHz",", 256 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, No, Samsung ATNA56YX03-0, OLED, 178° Wide-viewing angle, glossy: yes, HDR, 60 Hz",1.8 kg ( = 63.49 oz / 3.97 pounds) ( = 0 oz / 0 pounds),715 Euro
"Asus ExpertBook B1 B1500CEAE, i5-1135G7",2021,Intel Core i5-1135G7,Intel Iris Xe Graphics G7 80EUs,"8 GB  ,, DDR4-3200, Single-Channel, 1 Slot free, max. 40 GB",", 512 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, CEC Panda LM156LF-5L06, IPS, glossy: no, 60 Hz","1.727 kg ( = 60.92 oz / 3.81 pounds), Power Supply: 300 g ( = 10.58 oz / 0.66 pounds)",700 Euro
B5302FEA-LG0081R,2021,Intel Core i5-1135G7,Intel Iris Xe Graphics G7 80EUs,"16 GB  ,, DDR4-3200 MHz SO-DIMM Single-Channel",", 512 GB  ","13.30 inch 16:9, 1920 x 1080 pixel 166 PPI, 1, native pen support, N133HCE-EN2, IPS, glossy: no, 60 Hz","1.25 kg ( = 44.09 oz / 2.76 pounds), Power Supply: 331 g ( = 11.68 oz / 0.73 pounds)",899 Euro
Asus Vivobook 15 K513EQ,2021,Intel Core i7-1165G7,NVIDIA GeForce MX350,"16 GB  ,, 8 GB soldered + 8 GB SK Hynix DDR4-3200 removable, 1600 MHz, 22-22-22-52","Intel SSD 660p SSDPEKNW512G8, 512 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, Samsung ATNA56YX03-0, OLED, glossy: yes, HDR, 60 Hz","1.56 kg ( = 55.03 oz / 3.44 pounds), Power Supply: 166 g ( = 5.86 oz / 0.37 pounds)",900 USD
Asus Zenbook 14X UX5400E,2021,Intel Core i7-1165G7,NVIDIA GeForce MX450,"16 GB  ,, quad-channel",", 1024 GB  ","14.00 inch 16:10, 2880 x 1800 pixel 243 PPI, Samsung SDC4154, OLED, glossy: yes, 90 Hz","1.4 kg ( = 49.38 oz / 3.09 pounds), Power Supply: 407 g ( = 14.36 oz / 0.9 pounds)",
Asus TUF Dash F15 TUF516PE-AB73,2021,Intel Core i7-11370H,NVIDIA GeForce RTX 3050 Ti Laptop GPU,"8 GB  ,, DDR4-3200", 512GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, 144 Hz",2 kg ( = 70.55 oz / 4.41 pounds) ( = 0 oz / 0 pounds),
"Asus ExpertBook B5 B5302FEA, 1115G4",2021,Intel Core i3-1115G4,Intel UHD Graphics Xe G4 48EUs,"8 GB  ,, DDR4-3200", 1TB SSD,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, Capacitive, OLED, glossy: yes, 60 Hz",1.29 kg ( = 45.5 oz / 2.84 pounds) ( = 0 oz / 0 pounds),
Asus ROG Strix G17 G713QE-RB74,2021,AMD Ryzen 7 5800H,NVIDIA GeForce RTX 3050 Ti Laptop GPU,"16 GB  ,, Micron DDR4-3200, 2x SODIMM, 22-22-22-52, Dual-Channel","Samsung PM991 MZVLQ512HBLU, 512 GB  ","17.30 inch 16:9, 1920 x 1080 pixel 127 PPI, AU Optronics B173HAN04.9, IPS, AUO8294, glossy: no, 144 Hz","2.475 kg ( = 87.3 oz / 5.46 pounds), Power Supply: 628 g ( = 22.15 oz / 1.38 pounds)",
Asus BR1100FKA-BP0109RA,2021,Intel Celeron N4500,Intel UHD Graphics (Jasper Lake 16 EU),"4 GB  ,, DDR4-2400, single-channel","64 GB eMMC Flash, 64 GB  ","11.60 inch 16:9, 1366 x 768 pixel 135 PPI, capacitive, IPS, glossy: yes, 60 Hz","1.4 kg ( = 49.38 oz / 3.09 pounds), Power Supply: 261 g ( = 9.21 oz / 0.58 pounds)",450 Euro
Asus ROG Strix G15 G513QY,2021,AMD Ryzen 9 5900HX,AMD Radeon RX 6800M,"16 GB  ,, dual-channel DDR4-3200",", 512 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, Sharp SHP152C, IPS, 300 Hz","2.367 kg ( = 83.49 oz / 5.22 pounds), Power Supply: 840 g ( = 29.63 oz / 1.85 pounds)",
Asus ROG Strix Scar 15 G533QS,2021,AMD Ryzen 9 5900HX,NVIDIA GeForce RTX 3080 Laptop GPU,"64 GB  ,, Avant DDR4-3200, 22-22-22-52, Dual-Channel, 2x SODIMM",", 2048 GB  ","15.60 inch 16:9, 2560 x 1440 pixel 188 PPI, BOE CQ NE156QHM-NY1, IPS, BOE0973, glossy: no, 165 Hz","2.314 kg ( = 81.62 oz / 5.1 pounds), Power Supply: 721 g ( = 25.43 oz / 1.59 pounds)",4000 USD
Asus TUF Gaming A15 FA506QR-AZ061T,2021,AMD Ryzen 7 5800H,NVIDIA GeForce RTX 3070 Laptop GPU,"16 GB  ,, dual-channel",", 1024 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, Sharp SHP1532, IPS, Adaptive Sync, glossy: no, 240 Hz","2.3 kg ( = 81.13 oz / 5.07 pounds), Power Supply: 460 g ( = 16.23 oz / 1.01 pounds)","1,700 Euro"
Asus VivoBook S15 D533UA,2021,AMD Ryzen 7 5700U,AMD Radeon RX Vega 8 (Ryzen 4000/5000),"16 GB  ,, DDR4-3200, Dual-Channel-Mode",", 1024 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, Chi Mei N156HCA-EAB, IPS, glossy: no, 60 Hz","1.8 kg ( = 63.49 oz / 3.97 pounds), Power Supply: 194 g ( = 6.84 oz / 0.43 pounds)",899 Euro
Asus ROG Zephyrus S17 GX703HSD,2021,Intel Core i9-11900H,NVIDIA GeForce RTX 3080 Laptop GPU,"32 GB  ,, 16 GB soldered plus 16 GB DDR4-3200 slot, dual-channel",", 2048 GB  ","17.30 inch 16:9, 2560 x 1440 pixel 170 PPI, BOE099D (BOE CQ NE173QHM-NY3), IPS, glossy: no, 165 Hz","2.765 kg ( = 97.53 oz / 6.1 pounds), Power Supply: 1.023 kg ( = 36.09 oz / 2.26 pounds)",
Asus ZenBook Flip 13 UX363EA-HP069T,2021,Intel Core i7-1165G7,Intel Iris Xe Graphics G7 96EUs,"16 GB  ,, LPDDR4-4266, soldered",", 1024 GB  ","13.30 inch 16:9, 1920 x 1080 pixel 166 PPI, multitouch, native pen support, Samsung, SDC414A, OLED, glossy: yes, 60 Hz","1.188 kg ( = 41.91 oz / 2.62 pounds), Power Supply: 210 g ( = 7.41 oz / 0.46 pounds)","1,799 EUR"
Asus ZenBook 14 Ultralight UX435EGL,2021,Intel Core i7-1165G7,Intel Iris Xe Graphics G7 96EUs,16 GB  , 1 TB SSD,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, 60 Hz",1000 g ( = 35.27 oz / 2.2 pounds) ( = 0 oz / 0 pounds),
Asus ROG Flow X13 GV301QH,2021,AMD Ryzen 9 5980HS,NVIDIA GeForce GTX 1650 Max-Q,"32 GB  ,, DDR4-4266, dual-channel, soldered",", 1024 GB  ","13.40 inch 16:10, 3840 x 2400 pixel 338 PPI, multitouch, native pen support, LQ134R1JW51, IPS, glossy: yes, 60 Hz","1.36 kg ( = 47.97 oz / 3 pounds), Power Supply: 477 g ( = 16.83 oz / 1.05 pounds)",
Asus ROG Zephyrus M16 GU603H,2021,Intel Core i9-11900H,NVIDIA GeForce RTX 3070 Laptop GPU,"32 GB  ,, Dual-Channel",", 2048 GB  ","16.00 inch 16:10, 2560 x 1600 pixel 189 PPI, AU Optronics AUOC199, IPS, glossy: no, 165 Hz","2.048 kg ( = 72.24 oz / 4.52 pounds), Power Supply: 550 g ( = 19.4 oz / 1.21 pounds)",3000 Euro
Asus Zephyrus G14 GA401QM,2021,AMD Ryzen 9 5900HS,NVIDIA GeForce RTX 3060 Laptop GPU,"16 GB  ,, DDR4, 22-22-22-52, Dual-Channel",", 1024 GB  ","14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, LM140LF-1F02, IPS, Adaptive Sync, NCP005E, glossy: no, 144 Hz","1.68 kg ( = 59.26 oz / 3.7 pounds), Power Supply: 545 g ( = 19.22 oz / 1.2 pounds)",1700 USD
